lat,lng,active,EVI,EVI_stdDev,LST_AVE,LST_AVE_stdDev,def,def_stdDev
-24.93485,27.54663,0.0,2721.0434782608695,891.2243399933587,14654.250764525994,497.2468158095401,893.1666666666666,374.6480199986233
-24.67707,27.40886,0.0,2903.217391304348,771.6913077650615,14688.743119266055,490.77235647264564,924.25,365.4394899751987
-24.77429,27.47469,0.0,2475.391304347826,749.1822056854329,14682.981538461538,489.8661791809503,918.8333333333334,382.74770483381803
-24.66374,27.38302,0.0,2827.7391304347825,820.1399783701453,14675.386292834892,480.5501328863507,930.8333333333334,354.90159042879594
-24.8546,27.48394,0.0,2997.1304347826085,942.7514451511563,14632.447852760737,483.02614154477027,905.0,367.13235578829966
-24.81888889,27.48,0.0,2876.0434782608695,1055.0795345359504,14666.495297805643,498.53156074870583,917.4166666666666,368.1689961447354
-25.90611111,27.52305556,1.0,2651.478260869565,1026.4087612542987,14568.610591900311,510.6259256053104,800.5,321.51658847821005
-25.06286,27.519,0.0,2647.8695652173915,842.6354776557648,14663.743975903615,503.65998175627135,864.4166666666666,382.9426541779968
-24.7136,27.40738,0.0,3405.3478260869565,1110.0136939498286,14678.778125,479.43699809930695,917.5833333333334,370.1687584362329
-24.72546,27.41347,0.0,3405.3478260869565,1110.0136939498286,14678.778125,479.43699809930695,917.5833333333334,370.1687584362329
-24.74444444,27.41388889,1.0,3405.3478260869565,1110.0136939498286,14678.778125,479.43699809930695,917.5833333333334,370.1687584362329
-24.80007,27.43361,0.0,2166.695652173913,863.9595116712261,14687.29617834395,552.537399533718,910.5,366.03426524484473
-24.78572,27.4311,0.0,2424.0,827.7371983698796,14666.36593059937,485.07233696478573,914.3333333333334,366.70477074738045
-24.77527778,27.41194444,0.0,2424.0,827.7371983698796,14666.36593059937,485.07233696478573,914.3333333333334,366.70477074738045
-25.75894,27.43302,0.0,2391.521739130435,861.1193862371798,14594.6,432.37147748833445,800.4166666666666,335.95943662227376
-24.45585,26.72919,0.0,2291.304347826087,943.7334477572992,14759.713836477988,525.4702504882474,1067.0833333333333,319.0173606387101
-24.47111111,26.72944444,1.0,2291.304347826087,943.7334477572992,14759.713836477988,525.4702504882474,1067.0833333333333,319.0173606387101
-24.47277778,26.71944444,0.0,2156.913043478261,829.0050565243321,14707.82298136646,511.9878350103443,1068.8333333333333,319.4815678912043
-24.74944444,26.73305556,0.0,2312.217391304348,987.5618618607599,14742.526645768025,551.3732856003372,973.25,374.48344979006305
-25.66728,28.24971,0.0,2450.782608695652,586.5005990968981,14609.024242424242,469.0833156146816,784.4166666666666,328.0107870008072
-24.8725,27.49916667,0.0,3041.5652173913045,1204.2367897331037,14688.792682926829,517.9750379568972,910.3333333333334,380.9445133116136
-24.81543,27.45883,0.0,2876.0434782608695,1055.0795345359504,14666.495297805643,498.53156074870583,917.4166666666666,368.1689961447354
-25.03683,27.52091,0.0,2647.8695652173915,842.6354776557648,14663.743975903615,503.65998175627135,864.4166666666666,382.9426541779968
-25.18055556,27.56805556,0.0,2990.782608695652,1022.0332657107015,14653.613003095976,496.0374705753622,890.9166666666666,363.083887995904
-25.17916667,27.57333333,0.0,2990.782608695652,1022.0332657107015,14653.613003095976,496.0374705753622,890.9166666666666,363.083887995904
-24.885,28.28527778,0.0,2542.7391304347825,934.6298601186088,14682.5245398773,507.84152068729964,773.6666666666666,384.54872542009844
-24.88416667,28.28972222,0.0,2542.7391304347825,934.6298601186088,14682.5245398773,507.84152068729964,773.6666666666666,384.54872542009844
-24.8855,28.29128,1.0,2542.7391304347825,934.6298601186088,14682.5245398773,507.84152068729964,773.6666666666666,384.54872542009844
-24.88722222,28.29333333,0.0,2542.7391304347825,934.6298601186088,14682.5245398773,507.84152068729964,773.6666666666666,384.54872542009844
-25.91312,28.30208,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.90417,28.31663,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.90561,28.30804,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89871,28.30042,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89463,28.30693,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89062,28.31567,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89172,28.31859,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.87561,28.31277,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.86756,28.3136,0.0,2656.5652173913045,810.2585645328691,14512.99093655589,479.8526617172467,698.0833333333334,331.33805957393764
-25.88977,28.31443,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.87617,28.31916,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.80466,28.32411,1.0,2708.4347826086955,655.9480908735115,14564.698170731708,456.519785318095,718.9166666666666,334.62079491401744
-25.89394,28.29971,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89394,28.30165,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.91311,28.30749,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89861111,28.30277778,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89644,28.30513,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89422,28.30665,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.90597,28.31659,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.90325,28.31713,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.90533,28.31666,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.90527,28.30511,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.90999,28.3061,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.88564,28.31074,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89588,28.3111,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.90912,28.31657,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.89291,28.32166,1.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.87561,28.31582,0.0,2509.5652173913045,929.5744620681553,14523.319620253165,515.8975977722652,695.4166666666666,324.88804695703345
-25.86894,28.31527,0.0,2656.5652173913045,810.2585645328691,14512.99093655589,479.8526617172467,698.0833333333334,331.33805957393764
-24.8875,28.28027778,0.0,2542.7391304347825,934.6298601186088,14682.5245398773,507.84152068729964,773.6666666666666,384.54872542009844
-24.88406278,28.27970492,0.0,2542.7391304347825,934.6298601186088,14682.5245398773,507.84152068729964,773.6666666666666,384.54872542009844
-25.87689,26.89217,1.0,2371.5652173913045,1029.9904949365966,14592.289562289563,571.8107192465492,882.0,302.2024707598092
-25.92001,28.50054,0.0,2576.8695652173915,783.453075887256,14525.514195583597,526.3864528538037,682.5833333333334,323.28688455027407
-24.96666667,27.28305556,0.0,1884.7391304347825,979.0555883046418,14741.447204968945,605.0697398398036,855.3333333333334,419.03069365169677
-25.78305556,28.25,0.0,2183.391304347826,557.5010032457682,14578.417682926829,474.88495326093897,737.0833333333334,336.01549030100125
-24.95,27.28305556,0.0,1884.7391304347825,979.0555883046418,14741.447204968945,605.0697398398036,855.3333333333334,419.03069365169677
-25.78394,28.24972,0.0,2183.391304347826,557.5010032457682,14578.417682926829,474.88495326093897,737.0833333333334,336.01549030100125
-24.88305556,27.36666667,0.0,2003.1739130434783,968.5148941493032,14723.385852090032,606.2702582493796,865.3333333333334,410.5210780892444
-24.98305556,27.13305556,0.0,1747.0434782608695,793.8365551991859,14714.644776119403,583.6891902639062,922.3333333333334,386.33045728006243
-25.05,26.78305556,0.0,2159.2608695652175,1075.1335697561653,14722.64417177914,549.1205649569671,954.9166666666666,382.4723210755111
-26.01723,28.24942,0.0,1261.304347826087,366.8895621991196,14563.30625,496.4022813816905,665.4166666666666,340.90723526431
-24.96666667,27.28333333,0.0,1884.7391304347825,979.0555883046418,14741.447204968945,605.0697398398036,855.3333333333334,419.03069365169677
-25.01166667,27.27055556,0.0,1884.2173913043478,829.4171319836464,14703.43119266055,567.984580598487,848.8333333333334,424.32060075162764
-25.73142,28.23201,1.0,2383.391304347826,553.9031259776967,14591.848942598188,471.789248506608,736.5833333333334,341.90970014838064
-25.73991,28.2302,0.0,2395.8695652173915,526.6501441100302,14570.225609756097,439.19713094682504,734.8333333333334,339.9624570775753
-25.74062,28.23241,1.0,2395.8695652173915,526.6501441100302,14570.225609756097,439.19713094682504,734.8333333333334,339.9624570775753
-25.76728,28.19971,0.0,1938.9565217391305,562.0729086438696,14569.021276595744,460.47470171017306,739.1666666666666,345.0306347107296
-25.83098,28.15632,1.0,2525.8695652173915,647.4042016994267,14587.351681957187,468.50963702952794,725.5833333333334,346.0138384355298
-25.96728,28.23304,0.0,1640.7826086956522,568.1076870148551,14568.57053291536,509.63691102123414,683.5833333333334,341.5834349841274
-25.95061,28.21582,0.0,2142.6521739130435,712.2429121960672,14539.550898203594,491.2405798482309,709.5,335.791477954201
-25.81728,28.2502,0.0,2183.391304347826,557.5010032457682,14578.417682926829,474.88495326093897,737.0833333333334,336.01549030100125
-25.55033,28.12471,0.0,2221.521739130435,737.1738553459904,14652.913946587538,495.30030007418463,788.9166666666666,331.98405040336235
-25.71728,28.16638,0.0,2334.1739130434785,709.1355210011396,14610.280597014926,497.63056375362396,743.25,345.7301753776587
-25.72634,28.23282,1.0,2383.391304347826,553.9031259776967,14591.848942598188,471.789248506608,736.5833333333334,341.90970014838064
-25.78359,28.25456,1.0,2679.391304347826,587.1681293277921,14560.590214067279,438.63538419877295,727.9166666666666,335.2920265314336
-25.16666667,27.25277778,0.0,1860.695652173913,551.120395177947,14719.322188449849,514.4343364008213,860.4166666666666,424.43441942058473
-25.63394,28.08304,0.0,1928.1304347826087,799.2470535147346,14610.716867469879,510.1188480276766,789.25,340.71276392292674
-25.63395,28.08444,0.0,1928.1304347826087,799.2470535147346,14610.716867469879,510.1188480276766,789.25,340.71276392292674
-25.63394,28.08443,0.0,1928.1304347826087,799.2470535147346,14610.716867469879,510.1188480276766,789.25,340.71276392292674
-25.63305556,25.66666667,0.0,1982.4782608695652,670.7158971910549,14666.634674922601,546.0230800972686,1139.5833333333333,307.65496321185657
-25.63305556,25.66666667,0.0,1982.4782608695652,670.7158971910549,14666.634674922601,546.0230800972686,1139.5833333333333,307.65496321185657
-25.78313,28.25181,1.0,2183.391304347826,557.5010032457682,14578.417682926829,474.88495326093897,737.0833333333334,336.01549030100125
-25.61667,28.08306,0.0,1928.1304347826087,799.2470535147346,14610.716867469879,510.1188480276766,789.25,340.71276392292674
-25.61728,28.08305,0.0,1928.1304347826087,799.2470535147346,14610.716867469879,510.1188480276766,789.25,340.71276392292674
-25.6173,28.08304,0.0,1928.1304347826087,799.2470535147346,14610.716867469879,510.1188480276766,789.25,340.71276392292674
-23.65,29.61666667,0.0,1909.0869565217392,691.6745850246327,14676.341463414634,557.8778763010497,732.4166666666666,308.1191485809057
-26.01722,28.24944,0.0,1261.304347826087,366.8895621991196,14563.30625,496.4022813816905,665.4166666666666,340.90723526431
-26.01666667,28.24972222,0.0,1261.304347826087,366.8895621991196,14563.30625,496.4022813816905,665.4166666666666,340.90723526431
-25.82623,28.17165,0.0,2264.391304347826,648.3556283352146,14578.417682926829,474.88495326093897,739.3333333333334,337.84422774737806
-26.06867,27.64697,1.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.05302,27.62917,0.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.04819,27.63946,0.0,2431.0434782608695,831.2896464954383,14560.929712460063,556.0716575679767,721.4166666666666,329.75987686328506
-26.05231,27.65417,0.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.04601,27.64915,0.0,2431.0434782608695,831.2896464954383,14560.929712460063,556.0716575679767,721.4166666666666,329.75987686328506
-26.02673,27.56567,1.0,2183.1304347826085,793.9060454951356,14580.753993610224,544.2929465695257,766.9166666666666,329.7783241141776
-26.0257,27.56512,1.0,2183.1304347826085,793.9060454951356,14580.753993610224,544.2929465695257,766.9166666666666,329.7783241141776
-26.04143,27.58803,0.0,2390.1304347826085,848.2793481819448,14573.584664536742,553.2158670424981,746.0833333333334,329.394509753207
-26.04387,27.59828,0.0,2390.1304347826085,848.2793481819448,14573.584664536742,553.2158670424981,746.0833333333334,329.394509753207
-26.07665,27.54689,0.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.04796,27.57273,0.0,2183.1304347826085,793.9060454951356,14580.753993610224,544.2929465695257,766.9166666666666,329.7783241141776
-26.07832,27.54745,0.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.07643,27.57467,0.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.07665,27.57651,1.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.07711,27.57643,1.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.09776,27.57742,0.0,2325.695652173913,650.6189985586375,14556.206557377049,543.5399271590052,745.0833333333334,317.883222356191
-26.09134,27.60041,0.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.10019,27.60231,0.0,2286.3478260869565,837.7201259679723,14584.833876221499,563.799709531706,737.6666666666666,327.00849462293115
-26.07415,27.62232,0.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.07336,27.60336,1.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.07671,27.61508,1.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.08229,27.6175,0.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.09038,27.62438,0.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.08149,27.64213,0.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.08238,27.65139,0.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.10224,27.66026,0.0,2367.217391304348,692.5519887263679,14575.31045751634,552.1416576858571,745.8333333333334,325.83069052636665
-26.09479,27.66543,1.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.07937,27.66627,0.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.08917,27.69638,0.0,2632.9565217391305,884.1295635064823,14551.942307692309,527.9338990818911,739.75,325.8860038418342
-26.04972222,27.69444444,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.03694444,27.70916667,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.01611111,27.70805556,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.02493,27.71496,1.0,2471.7391304347825,880.3135418401044,14569.34250764526,531.6179034106572,741.4166666666666,326.6035972279274
-26.0225,27.69944444,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.03135,27.69751,1.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.0225,27.68888889,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.03416667,27.68222222,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.04611111,27.67861111,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.05055556,27.67222222,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.10227,27.66028,0.0,2367.217391304348,692.5519887263679,14575.31045751634,552.1416576858571,745.8333333333334,325.83069052636665
-26.06055556,27.67444444,0.0,2632.9565217391305,884.1295635064823,14551.942307692309,527.9338990818911,739.75,325.8860038418342
-26.065,27.66638889,0.0,2480.8695652173915,587.5958611411809,14577.643790849674,569.6985275834292,739.0,328.4965753246143
-26.025,27.70805556,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.02769,27.70514,1.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.02666667,27.7025,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.02527778,27.69111111,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.02974,27.68754,0.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.03251,27.6843,1.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.0316,27.68226,1.0,2432.7391304347825,814.3178643017617,14565.22258064516,553.7755794483412,733.3333333333334,327.45058999624496
-26.08549,27.5976,0.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.08638889,27.59083333,0.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.08706,27.58199,1.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.08416667,27.57916667,0.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.08129,27.57433,1.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.07916667,27.57638889,0.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.0818,27.57062,1.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.08122,27.56661,1.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.08089,27.56255,1.0,2375.6521739130435,865.0844949280036,14556.217821782178,557.2319483867124,743.6666666666666,324.3776948079028
-26.09555556,27.57861111,0.0,2399.695652173913,791.9102076230728,14565.56146179402,557.870649438405,737.0833333333334,327.8595884250181
-26.105,27.59333333,0.0,2286.3478260869565,837.7201259679723,14584.833876221499,563.799709531706,737.6666666666666,327.00849462293115
-26.1025,27.59833333,0.0,2286.3478260869565,837.7201259679723,14584.833876221499,563.799709531706,737.6666666666666,327.00849462293115
-25.95061,28.26777,0.0,2213.1739130434785,867.199122220693,14520.401898734177,510.77038475793285,698.4166666666666,334.95931552287897
-25.97175,28.27739,0.0,2292.9565217391305,1018.6236868937149,14534.724137931034,527.2621772173103,689.1666666666666,328.56273711762
-25.96749,28.25986,1.0,2292.9565217391305,1018.6236868937149,14534.724137931034,527.2621772173103,689.1666666666666,328.56273711762
-25.96,28.25111,0.0,2142.6521739130435,712.2429121960672,14539.550898203594,491.2405798482309,709.5,335.791477954201
-25.96958,28.22311,0.0,1640.7826086956522,568.1076870148551,14568.57053291536,509.63691102123414,683.5833333333334,341.5834349841274
-25.99584,28.25075,1.0,1640.7826086956522,568.1076870148551,14568.57053291536,509.63691102123414,683.5833333333334,341.5834349841274
-26.04779,28.28721,1.0,2670.8260869565215,1145.2335494551892,14529.449367088608,519.5613905743446,686.25,327.47191355392096
-26.05749,28.28831,0.0,2088.478260869565,565.6558232679794,14538.981308411216,485.9009613068317,681.75,320.58075555674475
-26.0461,28.29664,0.0,2670.8260869565215,1145.2335494551892,14529.449367088608,519.5613905743446,686.25,327.47191355392096
-26.01709,28.28347,1.0,2670.8260869565215,1145.2335494551892,14529.449367088608,519.5613905743446,686.25,327.47191355392096
-26.01064,28.29835,1.0,2408.8260869565215,1094.4011923212863,14522.141479099679,531.5144042989118,695.6666666666666,321.5339104286756
-25.99394,28.2966,0.0,2292.9565217391305,1018.6236868937149,14534.724137931034,527.2621772173103,689.1666666666666,328.56273711762
-26.04534,28.31633,1.0,2408.8260869565215,1094.4011923212863,14522.141479099679,531.5144042989118,695.6666666666666,321.5339104286756
-25.78583333,28.18444444,0.0,2264.391304347826,648.3556283352146,14578.417682926829,474.88495326093897,739.3333333333334,337.84422774737806
-25.79277778,28.17222222,0.0,2264.391304347826,648.3556283352146,14578.417682926829,474.88495326093897,739.3333333333334,337.84422774737806
-25.79078,28.20946,1.0,2183.391304347826,557.5010032457682,14578.417682926829,474.88495326093897,737.0833333333334,336.01549030100125
-25.79256,28.21031,1.0,2183.391304347826,557.5010032457682,14578.417682926829,474.88495326093897,737.0833333333334,336.01549030100125
